46,200,6,462006,"verde limon","Lime Green","Светло зелёный","Light Green","leuchtgrün","Fluorescent Green","vert","Green","青緑","Green","verde ramarro","Green","녹색","Green","みどり","Green","Deep Lime Green","Lime","Kermit Green",272.7,443.03
46,254,7,462547,"verde","Green","Зелёный","Green","grün","Green","vert claire","Light Green:","石灰","Lime","verde brillante","Green","연두색","Green","緑","Green","Flourescent Green","Green","Electric Green",226.37,518.83
46,66,87,466687,"azul oscuro","Dark Blue","темно-синий","Dark Blue","stahlblau","Steel Blue","bleu","Blue","蓝","Blue","blu scuro","Gray","청색","Blue","紺","Navy blue","Deep Slate Blue","Navy","Blue Grey",266.68,259.67
46,8,181,468181,"azul","Blue","ярко-синий","Bright Blue","blau","Blue","bleu","Blue","高彩藍色","High Color Blue","Indaco reale","Blue","파란색","Blue","ニオン青色","Blue companion","Medium Royal Blue","Blue","Blue Purple",275.14,150.75
47,41,91,474191,"azul marino","Navy Blue","темно-синий","Dark Blue","Dunkelblau","Dark Blue","bleu mauve foncé","Deep Purple Blue","深藍色","Navy Blue","indaco scuro","Dark Blue","청색","Blue","紺","Navy blue","Muted Midnight","Purple","Purple",290.64,239.17
47,47,91,474791,"De color gris oscuro","Dark Gray","синий","Blue","marine","Navy","La mer dans ses profondeurs désigne le prenetrante plus beau et le bleu foncé ","The sea in its depths prenetrante means the most beautiful and dark blue","紫","Purple","indaco scuro","Blue","곤색","Navy","紺","Navy blue","Deep Blue Purple","Navy Blue","Dark Blue",293.42,232.76
47,5,249,475249,"azul oscuro","Dark Blue","синий","Blue","blau","Blue","bleu","Blue","蓝色","Blue","blu","Blue","파랑색","Blue","青","Blue","Boysenberry Blue","Blue","Sailboat Blue",227.81,87.5
47,61,93,476193,"Azul","Blue","темно-синий","Dark Blue","dunkelblau","Dark Blue","bleu","Blue","蓝色","Blue","blu","Blue","파란색","Blue","青い","Blue","Midnight Blue Grey","Blue","Blue Grey",274.81,248.09
4,84,201,484201,"azul","Blue","синий","Blue","blau","Blue","bleu foncé","Dark Blue","蓝","Blue","blu","Blue","파랑색","Blue","青","Blue","Deep Turquoise","Blue","Electric Blue",175.87,179.03
48,44,21,484421,"negro","Black","Чёрный","Black","schwarz","Black","un Noir","A Black","黑色","Black","nero","Black","검은","Black","深みどり","Deep green","Army Brown-Green","Black","Beaver Brown",317.02,263.34
48,83,93,488393,"oscura de color gris pizarra","Dark Slate Gray","сине-серый","Blue-Gray","blaugrau","Blue-Gray","bleu ocean","Blue Ocean","藍色","Blue","verde chiuso","Green Closed","진한 청색","The dark blue","グレー紺","Navy blue gray","Dark Turqouise","Dark Marine","Dark Marine",261.89,263.95
49,154,6,491546,"Verde","Green","зеленый","Green","grün","Green","vert","Green","綠色","Green","verde","Green","녹색","Green","グリーン","Green","Tank Top Green","Green","Forest Green",297.22,392.03
49,21,71,492171,"morado fuerte oscuro negro","Strong Dark Purple Black","темно-фиолетовый","Plum","lila","Purple","violet","Purple","深蓝色","Dark Blue","viola scuro","Dark Purple","하늘색","Sky blue","紫","Purple","Late Night Wine","Deep Indigo","Deep Indigo",309.21,244.28
50,47,14,504714,"verde pardo","Brown Green","мрак","Darkness","braun","Brown","marron gris","Gray Brown","军绿色","Army Green","verde","Green","진한청녹색","Dark blue green","土色","Soil color","Deep Avocado Green","Olive Drab","Olive Drab",328.8,290.14
5,100,24,510024,"color verde oscuro","Dark Green","зеленый","Green","dunkelgrün","Dark Green","vert foncé","Dark Green:","綠色","Green","verde scuro","Dark Green","녹색","Green","緑","Green","Light Olive Green","Green","Hunter Green",262.68,325.7
5,104,54,510454,"verde oscuro","Dark Green","Тёмный весенне-зелёный","Dark-Green Spring","grün","Green","vert","Green","绿","Green","verde","Green","녹색","Green","深緑","Dark green","Rhododendron Green","Green","Hunter Green",249.65,311.59
51,15,18,511518,"marron","Brown","коричневый","Brown","schwarz","Black","marron foncé tir sur pourpre","Dark Brown Purple Shooting","黑褐色","Dark Brown","nero","Black","갈색","Brown","茶色","Brown","Turtle Chocolate","Brown","Brown",332.79,277.04
51,179,2,511792,"verde","Green","зеленый","Green","Mittleres Rasengrün","Medium Green Lawn","vert","Green","绿色","Green","verde","Green","초록색","Green","緑","Green","European Green Grass","Green","Romantic Green",279.97,414.33
51,2,170,512170,"azul","Blue","насыщенный синий","Deep Blue","königsblau","Royal Blue","bleu","Blue","紫色","Purple","blu","Blue","청색","Blue","青","Blue","Night Sky Blue","Blue","Blue-Violet",289.28,156.91
51,27,58,512758,"MORADO","Purple","Чёрный","Black","lila","Purple","bleu noir","Blue Black","黑色","Black","marrone antracite","Dark Gray Brown","진한와인색","Dark burgundy","桑の実色","Mulberry color","Dark Purplish Black","Deep Purple","Deep Purple",307.64,261
51,33,91,513391,"AZUL","Blue","синий","Blue","königsblau","Royal Blue","blue soldat","Blue Soldier","蓝色","Blue","viola scuro","Purple","어두운 보라색","Dark purple","濃い紫","Dark purple","Really Dark Blue","Navy","Party Purple",301.21,231.7
51,42,28,514228,"negro","Black","черный","Black","schwarz","Black","noir","Black","黑色","Black","marrone scuro","Dark Brown","검은색","Black","チャコールグレー","Charcoal gray","Dark Brown Black","Brown","Dark Brown",322.56,251.17
5,17,194,517194,"azul","Blue","синий","Blue","blau","Blue","bleu","Blue","蓝色","Blue","azzuro","Blue","파란색","Blue","青","Blue","Dark Neon Blue","Navy","Runner'S Blue",240,152.36
5,197,78,519778,"Verde esmeralda","Emerald Green","салатовый","Green","grün","Green","vert","Green","绿色","Green","ierba","Green","녹색","Green","緑","Green","Dark Lime Green","Green","Kelly Green",188.89,389.43
51,99,89,519989,"Verde Oliva Oscuro","Dark Olive Green","серо-голубой","Gray-Blue","grün","Green","vert bouteille","Bottle Green","深緑","Dark Green","verde scuro","Dark Green","녹색","Green","緑","Green","Dark Turquoise","Slate","Teal Green",233.14,301.97
52,173,9,521739,"verde","Green","зеленый","Green","grasgrün","Grass Green","vert","Green","绿色","Green","hhh","Lime","녹색","Green","緑色","Green","Shamrock Green","Green","Grass Green",282.12,407.21
5,244,57,524457,"color verde","Green","ярко салатовый","Bright Green","Grün","Green","vert","Green","綠色","Green","verde","Green","연두색","Green","緑","Green","Lightish Green","Green","Bright Green",172.28,462
52,59,97,525997,"azul fuerte","Deep Blue","темно-синий","Dark Blue","dunkelblau","Dark Blue","bleu foncé mat","Dark Blue Mat","深蓝色","Dark Blue","blu","Blue","어두운 파랑","Dark blue","青","Blue","Dark Slate Blue","Blue","Dark Blue",281.44,231.91
52,92,16,529216,"verde soldado","Green Soldier","Зеленый","Green","dunkel grün","Dark Green","vert bouteille","Bottle Green","綠色","Green","verde","Green","진한올리브색","Dark olive-","緑","Green","Olive Not Drab","Green","Water Green",288.01,319.85
53,0,126,530126,"violeta azul","Violet Blue","Фиолетовый","Violet","dunkelblau","Dark Blue","bleu encre","Blue Ink","藍紫色","Blue-Violet","blu","Blue","진한보라색","Deep Purple","暗めの紫","Dark purple","Bright Navy Blue","Purple","Midnight Blue",312.43,199.71
53,42,86,534286,"morado negro","Black Purple","тёмно-фиолетовый","Plum","violet","Violet","blue liberté","Blue Freedom","深蓝","Deep Blue","bleu notte","Blue Night","짙은 남색","Navy","グレー紺","Navy blue gray","Dark Blue Grey","Blue","Midnight Blue",301.17,243.55
5,38,123,538123,"color azul oscuro","Dark Blue","синий","Blue","navyblau","Navyblue","bleu marine","Navy Blue","深蓝色","Navy Blue","viola","Blue","청색","Blue","あお","Blue","Dark Blue Water","Blue","Dark Blue",257.17,228.77
54,211,3,542113,"verde limon","Lime Green","зеленый","Green","grün","Green","vert","Green","草绿色","Grass Green","verde","Green","녹색","Green","グリーン","Green","Freshly Mowed Lawn","Lime","Bright Green",265.89,447.79
56,10,45,561045,"negro","Black","фиолетовый темно","Dark Purple","lila","Purple","prune","Plum","紫色","Purple","nero","Black","진한 자주색","Deep Purple","濃い紫","Dark purple","Very Dark Purple","Maroon","Grape Purple",325.43,278.63
5,62,168,562168,"azul","Blue","синий","Blue","blau","Blue","bleu","Blue","深蓝色","Navy Blue","blu","Blue","푸른","Blue","青","Blue","Deep Ocean Blue","Blue","Royal Blue",218.86,206.16
57,183,0,571830,"Verde pasto","Green Grass","салатовый","Green","apfelgrün","Apple Green","vert","Green","绿","Green","verde","Green","녹색","Green","緑","Green","Northern Green","Lime","Bright Green",285.8,412.89
5,74,246,574246,"AZUL","Blue","Синий","Blue","blau","Blue","BLEU","Blue","藍色","Blue","blu cielo","Blue Sky","파랑색","Blue","青","Blue","Light Royal Blue","Blue","Facebook Blue",176.15,143.74
57,60,22,576022,"verde militar","Military Green","Чёрный","Black","Grün","Green","vert kaky","Green Kaky","军绿色","Army Green","verde","Green","짙은황녹색","Dark green sulfur","茶黒","Brown Black","Camouflage Green","Dirty Brown","Dirty Brown",324.19,295.27
58,181,3,581813,"verde","Green","густая зелень","Thick Green","apfelgrün","Apple Green","vert","Green","绿色","Green","verde","Green","초록색","Green","緑","Green","Pool Table Green","Turf","Bright Green",288.77,406.14
58,69,10,586910,"verde","Green","темно-зеленый","Dark Green","grünbraun","Green-Brown","vert","Green","墨绿色","Dark Green","verde olivo","Olive Green","녹색","Green","深緑","Dark green","Dark Olive Green","Coffee","Coffee",318.61,297.83
59,11,48,591148,"violeta","Violet","тёмно-бордовый","Maroon","violett","Violet","noir","Black","黑色","Black","violet","Violet","보라색","Purple","テヒル","Tehiru","Dark Royal Purple","Deep Purple","Grape Purple",323.05,266.29
60,17,21,601721,"violeta casi negro","Almost Black Purple","черный","Sable","braun","Brown","rouge très foncé","Very Dark Red","深棕色","Dark Brown","marrone","Brown","갈색","Brown","来い茶色","Come brown","Dark Chocolate","Brown","Deep Burgundy",346.91,273.39
60,26,81,602681,"morado oscuro","Purple","фиолетовый","Violet","nachtviolett","Purple Night","violet Aubergine","Purple Eggplant","暗紫色","Dark Purple","Viola scuro","Purple","보라색","Purple","濃い紫","Dark purple","Bridesmaid Purple","Purple","Royal Purple",307.89,231.56
60,5,108,605108,"morado","Purple","тёмно-фиолетовый","Plum","dunkellila","Dark Purple","violet","Violet","紫色","Purple","viola","Blue","보라색","Purple","コバルトブルー","Cobalt blue","Dark Blue Purple","Navy","Lake Purple",341.46,235.6
6,10,147,610147,"azul marino","Navy Blue","темно синий","Dark Blue","blau","Blue","bleu","Blue","蓝","Blue","blu","Blue","파란색","Blue","青","Blue","Dark Purple Blue","Blue","Flashy Blue",260.72,201.83
61,107,2,611072,"verde soldado","Green Soldier","зеленый","Green","olivgrün","Olive","vert","Green","暗绿色","Dark Green","verde","Green","칙칙한 초록색","Grayish green","緑","Green","Dark Mossy Green","Green","Grass Green",318.31,335.75
61,12,60,611260,"maron oscuro","Maron Dark","темно фиолетовый","Dark Purple","violett","Violet","mauve","Mauve","紫黑色","Purple","viola scuro","Dark Purple","검은색","Black","紫","Purple","Ghostly Burnt Purple","Dk. Purple","Dark Purple",322.54,258.64
6,120,67,612067,"verde oscruo","Green Oscruo","темно-зеленый","Dark Green","Mittelgrün","Medium Green","vert","Green","綠色","Green","verde","Green","초록색","Green","深緑","Dark green","Broccolli Green","Green","Hunter Green",230.3,316.04
61,251,7,612517,"verde","Green","кислотно-салатовый","The Acid-Green","leuchtend hell grün","Bright Green Light","vert absinthe","Absinthe Green","绿色","Green","verde","Green","밝은 녹색","Bright green","みどり","Green","Neon Lime Green","Lime","Bright Green",301.15,531.75
6,130,11,613011,"Verde limonsillo","Green Limonsillo","Зелёный","Green","sattes Grün","Lush Green","vert","Green","军绿色","Army Green","verde","Grass Green","녹색","Green","緑","Green","John Deere Green","Green","Hunter Green",266.98,360.18
6,145,65,614565,"verde","Green","сосновый","Pine","grün","Green","vert","Green","绿灰","Green-Gray","verde","Green","짙은 녹색","Dark green","フォレストグリーン","Forest green","Limelight Green","Green","Medium Green",240.13,344.35
61,45,90,614590,"Morado oscuro","Purple","фиолетовый","Violet","DunkelLila","Dark Purple","bleu","Blue","深紫色","Deep Purple","kjg","Deep Purple","보라색","Purple","紺色","Deep blue","Darkest Purple","Purple","Midnight Blue",346.84,250.81
61,50,24,615024,"marron","Brown","черный","Sable","dunkel brau","Dark Brown","marron foncer presque noir","Darker Brown Almost Black","啡色","Brown","marrone","Brown","어두운황토색","Dark brown","茶色","Brown","Dark Chocolate","Middle Brown","Middle Brown",341.35,287.53
6,151,41,615141,"verde","Green","зеленый","Green","mittelgrün","Medium Green","vert","Green","綠","Green","verde fondo bottiglia","Green","초록색 계열","Department of green","緑","Green","Med Dark Green","Green","Emerald Green",235.61,348.76
6,165,67,616567,"verde","Green","зеленый","Green","grün","Green","vert","Green","绿色","Green","verde","Green","진녹색","Dark green","緑","Green","Watermelon Green","Green","Green Grass",218.16,369.2
6,229,20,622920,"color verde claro","Light Green","светло-зеленый","Light Green","Rasengrün","Green Grass","vert","Green","蔥綠","Light Green","verde brillante","Bright Green","네온 초록색","Neon green","緑","Green","80'S Neon Green","Lime","Spiffy Green",214.58,461.12
6,24,229,624229,"azul","Blue","синий","Blue","blau","Blue","bleu","Blue","蓝色","Blue","j","Blue","파랑","Blue","青","Blue","Bright Sep Blue","Blue","Nautical Blue",212.16,131.96
62,5,147,625147,"morado","Purple","фиолетовый","Violet","blau","Blue","bleu","Blue","藍色","Blue","blu","Blue","보라빛을 띤 남색","Violet blue-colored","濃い青","Dark Blue","Deep Purple Haze","Blue","Dark Purple",301.31,179.45
62,6,148,626148,"azul","Blue","темно-синий","Dark Blue","lila","Purple","ultra-violets","Ultraviolet","深藍色","Navy Blue","viola","Violet","파란색","Blue","青紫","Blue-violet","Rich Royal Purple","Blue","Dark Purple",298.09,173.95
63,34,75,633475,"violeta","Violet","темно-фиолетовый","Plum","violett","Violet","violet foncé","Dark Purple","紫色","Purple","violet","Violet","보라색","Purple","紫","Purple","Dark Purple Grey","Purple","Royal Purple",316.12,241.28
65,6,194,656194,"azul oscuro","Dark Blue","синий","Blue","blau","Blue","bleu","Blue","蓝色","Blue","blu","Blue","청색","Blue","紫","Purple","Purple Aqua Dark","Blue","Electric Blue",283.95,141.21
66,20,72,662072,"purpura","Purple","темно фиолетовый","Dark Purple","lila","Purple","violet","Purple","紫色","Purple","lila","Purple","보라색","Purple","紫","Purple","Very Dark Purple","Dark Purple","Dark Purple",316.55,248.03
66,219,4,662194,"verde limon","Lime Green","салатовый","Green","knalliges grün","Flashy Green","vert","Green","绿色","Green","verde","Green","초록색","Green","緑","Green","Fluorescent Green","Lime","Glossy Green",277.49,466.38
66,23,19,662319,"color marrón oscuro","Dark Brown","коричневый","Brown","schokoladenbraun","Chocolate-Brown","marron","Brown","褐色","Brown","marrone","Brown","갈색","Brown","深茶色","Deep brown","Chocolate Brown","Brown","Deep Brown",352.7,281.15
66,5,155,665155,"violeta","Violet","фиолетовый","Violet","lila","Purple","indigo du web","Indigo Web","蓝","Blue","viola","Violet","청색","Blue","紫紺","Bluish purple","Deep Ocean Blue","Dark Blue","Dark Purple",301.25,167.11
67,31,75,673175,"morado","Purple","темно-фиолетовый","Plum","dunkelviolett","Dark Purple","violet foncé","Dark Purple","暗紫色","Dark Purple","viola scuro","Dark Purple","탁한 보라색","Muddy purple","暗い青紫","Dark blue-violet","Darkest Aubergine","Dark Purple","Dark Purple",323.89,244.37
6,79,186,679186,"azul oscuro","Dark Blue","какое небо голубое","What A Blue Sky","Blau","Blue","bleu","Blue","蓝色","Blue","blu","Blue","파란색","Blue","青い","Blue","Blueberry Blue","Blue","Light Blue",196.76,194.55
69,211,4,692114,"verde","Green","ярко-зеленый","Bright Green","grün","Green","vert","Green","綠色","Green","verde","Green","연두색","Green","ライムグリーン","Lime green","Flouresentgreen","Lime","Bright Avocado",285.12,451.99
69,216,3,692163,"Verde manzana","Apple Green","ярко-зеленый","Bright Green","Hellgrün","Light Green","vert","Green","綠色","Green","verde pastello scuro","Medium Spring Green","연녹색","Pale green","緑","Green","Light Neon Green","Lime","Bright Avocado",274.38,460.62
69,81,43,698143,"verde olivo","Olive Green","болотный","Swamp","nachtgrün","Night Green","vert foncé","Dark Green:","绿色","Green","verde scuro","Dark Green","녹색","Green","まつばいろ","Pine needle color","Greenish Brown","Green","Forest Green",319.75,309.29
69,8,243,698243,"azul","Blue","тёмно-синий","Dark Blue","blau","Blue","bleu","Blue","藍色","Blue","blu","Blue","파란색","Blue","青","Blue","Beautiful Blue","Blue","Royal Purple",253.68,87.36
70,96,40,709640,"verde musgo","Moss Green","зеленый","Green","moosgrün","Moss Green","vert foncé","Dark Green:","橄欖綠","Olive Green","h","Green","카키","Khaki","緑","Green","Military Green","Green","Green",313.6,315.46
71,144,0,711440,"verde","Green","Зеленый","Green","grün","Green","vert","Green","绿色","Green","verde","Green","녹색","Green","緑","Green","Tree Leaves Green","Green","Cryo Green",314.36,375.45
71,54,99,715499,"Violeta oscuro","Violet","темно-серо-сиреневый","Dark Gray-Purple","nachtblau","Midnight Blue","bleu","Blue","紫色","Purple","Viola scuro","Dark Purple","보라색","Purple","暗い紫","Dark purple","Dark Purple Dream","Purple","Purple",318.89,226.67
7,159,65,715965,"VERDE PASTO","Green Grass","Зелёный","Green","grün","Green","vert","Green","青緑","Green","verde foresta","Green Forest","초록색","Green","緑","Green","Christmas Green","Green","Grass Green",240.81,360.31
72,0,161,720161,"morado","Purple","синий","Blue","dunkellila","Dark Purple","violet","Violet","深紫色","Deep Purple","indigo","Indigo","파란","Blue","ダークパープル","Dark Purple","Purple Amazement","Blue","Bright Purple",307.26,166.3
7,208,12,720812,"verde limon","Lime Green","Ярко-зелёный навязчивый","Bright Green Compulsive","Grasgrün","Grass Green","vert","Green","绿色","Green","verde","Light Green","초록색","Green","緑","Green","Standout Green","Green","Bright Green",222.28,421.71
7,239,44,723944,"verde brillante","Bright Green","светло-зеленый","Light Green","grün","Green","vert","Green","绿色","Green","verde","Green","연두색","Green","明るいみどり","Bright green","Hightlight Green","Kiwi","Yellow Green",190.32,462.55
7,247,61,724761,"verde brillnate","Green Brillnate","салатовый","Green","gelbgrün","Yellow-Green","vert","Green","亮綠色","Bright Green","verde shocking","Green","연두색","Green","黄緑","Yellow-green","Bright Mint Green","Lime","Bright Green",159.14,463.56
7,251,26,725126,"Verde manzana","Apple Green","салатовый","Green","neon grün","Neon Green","vert pomme fluo","Apple Green Fluorescent","綠色","Green","verde starlight","Green Starlight","형광","Fluorescence","緑","Green","Brightest Green","Lime","Bright Green",180.9,491.26
73,2,235,732235,"Azul","Blue","Синий","Blue","blau","Blue","bleu","Blue","藍色","Blue","blu","Aqua Blue","파랑","Blue","青","Blue","Blind Your Eyes Blue","Blue","Almost Purple",264.68,99.72
73,25,74,732574,"morado","Purple","баклажановый","Aubergine","dunkel lila","Dark Purple","pourpre","Purple","紫色","Purple","viola","Violet","보라색","Purple","紫","Purple","Pomegranate Purple","Purple","Dark Eggplant",328.58,249.6
73,56,25,735625,"CAFE","Coffee","коричневый","Brown","dunkeloliv","Dark Olive","marron","Brown","棕色","Brown","marrone scuro","Dark Brown","탁한갈색","Muddy brown","茶色","Brown","Super Dark Brown","Brown","Brown",347.14,298.88
7,38,208,738208,"azul","Blue","синий","Blue","azurblau","Azure","bleu roi","Royal Blue","蓝","Blue","blu","Blue","파란색","Blue","青","Blue","Neon Dark Blue","Blue","Blue Mountain",197.23,151.86
7,39,236,739236,"azul","Blue","ярко-синий","Bright Blue","Blau","Blue","bleu","Blue","蓝色","Blue","blu","Blue","파랑","Blue","青","Blue","True School Blue","Blue","Nautical Blue",204.2,120.47
74,105,4,741054,"verde soldado","Green Soldier","Зеленый","Green","grasgrün","Grass Green","vert  vessie","Green Bladder","綠色","Green","olive","Green","초록색","Green","緑","Green","Dark Grass Green","Moss","Dirty Green",310.47,320.91
74,197,5,741975,"verde","Green","Зеленый","Green","hellgrün","Lime","vert","Green","军绿色","Army Green","verde","Green","녹색","Green","黄緑","Yellow-green","Bright Light Green","Green","Grass Green",295.16,430.52
74,41,97,744197,"VIOLETA OSCURO","Dark Purple","Фиолетовый","Violet","violett dunkel","Dark Purple","pourpre","Purple","蓝紫色","Blue-Violet","viola","Violet","보라색","Purple","紫","Purple","Grape Juice Purple","Purple","Dark Purple",327.93,234.33
75,10,33,751033,"maron oscuro","Maron Dark","бордо","Wine","dunkles weinrot","Dark Burgundy","aubergine","Eggplant","紫绀","Cyanosis","marrone","Brown","붉은갈색","Reddish-brown","濃い赤紫","Dark red purple","Burgundy Veins","Dark Magenta","Dark Magenta",353.89,266.69
75,153,5,751535,"verde","Green","Жёлто-зелёный","Yellow-Green","Grün","Green","vert","Green","绿","Green","kjk","Green","녹색","Green","みどり","Green","Bright Pea Green","Green","Grass Green",307.32,389.3
75,25,61,752561,"purpura","Purple","пурпурный","Purple","dunkelviolett","Dark Purple","pourpre","Purple","暗紫色红色","Dark Purple Red","viola","Purple","보라색","Purple","ワイン紫","Purple wine","Midnight Eggplant","Purple","Burgundy",347.88,266.58
75,28,65,752865,"purpura","Purple","темно-фиолетовый","Plum","lila","Purple","violet foncé","Dark Purple","紫色","Purple","lila","Maroon","짙은보라색","Deep purple","濃い紫","Dark purple","Midnight Ocean","Dark Purple","Dark Purple",345.43,256.35
75,55,29,755529,"cafe","Coffee","коричневый","Brown","braun","Brown","marron","Brown","啡色","Brown","marrone","Brown","갈색","Brown","濃い茶色","Dark brown","Bottom Of The Ocean Brown","Brown","Basic Brown",363.11,297.27
76,1,220,761220,"azul violeta","Violet Blue","синий","Blue","blau","Blue","bleu electrique","Electric Blue","青色","Blue","azzurro","Blue","청색","Blue","青","Blue","Neon Dark Purple","Blue","Purple",279.44,113.58
76,18,91,761891,"morado","Purple","фиолетовый","Violet","violett","Violet","violet","Violet","紫色","Purple","imporpora","Purple","진한보라색","Deep Purple","紫","Purple","Blackened Purple","Purple","Dark Purple",315.8,232.86
76,40,34,764034,"cafe","Coffee","коричневый","Brown","dunkelbraun","Dark Brown","MARRON","Brown","棕色","Brown","marrone","Brown","진갈색","Dark brown","暗い灰色","Dark gray","Chestnut Brown","Brown","Dark Brown",367.31,279.78
77,19,21,771921,"marron","Brown","коричневый","Brown","dunkelbraun","Dark Brown","prune","Plum","咖啡色","Brown","marrone","Brown","검은색","Black","赤紫","Purplish red","Chocolate Brown","Red-Brown","Red-Brown",361.48,278.02
77,29,59,772959,"marron oscuro","Dark Brown","темно-сиреневый","Dark Purple","brombeerrot","Blackberry Red","violet foncé","Dark Purple","深紫色","Deep Purple","marrone scuro","Purple","자주색","Purple","紫","Purple","Midnight Purple","Brown","Brown Machine",360.18,265.74
78,68,36,786836,"café","Brown","коричневый","Brown","braun","Brown","marron","Brown","深褐色","Dark Brown","Marrone scuro","Brown","어두운 갈색","Dark brown","茶色","Brown","Dark Green With A Dark Brown Mixture","Olive Drab","Olive Drab",351.15,303.87
78,73,18,787318,"pardo","Brown","зеленый","Green","dunkelbraun","Dark Brown","marron","Brown","绿叶","Green Leaves","vrde militare","Vrde Military","짙은 녹색","Dark green","セピア","Sepia","Dark Olive Green","Brown","Brown",342.61,302.96
79,29,34,792934,"marron","Brown","коричневый","Brown","weinrot","Burgundy","rouge très foncé","Very Dark Red","啡色","Brown","marrone","Brown","갈색","Brown","茶色","Brown","Chocolate Brown","Rawhide Brown","Rawhide Brown",363.1,259.45
79,33,10,793310,"MARRÓN","Brown","коричневый","Brown","braun","Brown","marron","Brown","茶褐色","Dark Brown","marrone","Maroon","고동색","Auburn","茶色","Brown","Rocky Road Brown","Brown","Warm Brown",363.56,286.23
7,94,211,794211,"azul","Blue","синий","Blue","blau","Blue","bleu","Blue","蓝色","Blue","blu","Blue","파란","Blue","ブライト青色","Bright blue","Clear Blue Sky","Blue","Skipper Blue",169.36,192.35
79,57,12,795712,"marron","Brown","коричневый","Brown","braun","Brown","marron","Brown","褐色","Brown","marrone","Brown","갈색","Brown","茶色","Brown","Chocolate Brown","Brown","Dark Brown",354.4,297.11
79,85,44,798544,"verde oscuro","Dark Green","болотный","Swamp","dunkles Olivgrün","Dark Olive Green","grey green","Gray Green","墨綠色","Dark Green","verde","Green","녹색","Green","ダークオリーブグリーン","Dark olive green","Dark Hunter Green","Dark Olive","Dark Olive",324.45,302.76
80,207,2,802072,"verde pasto","Green Grass","зеленый","Green","grass grün","Grass Green","vert pré","Green Meadow","绿","Green","verde","Green","녹색","Green","黄緑","Yellow-green","Granny Apple Green","Lime","Bright Green",294.42,450.52
8,135,71,813571,"verde","Green","темно-зеленый","Dark Green","grün","Green","vert","Green","绿","Green","verde","Green","녹색","Green","暗い緑色","Dark green","Rainforest Green","Green","Forest Green",243.85,329.01
8,164,77,816477,"verde jacaranda","Jacaranda Green","зеленый","Green","grün","Green","vert","Green","绿色","Green","verde scuro","Dark Green","녹색","Green","緑","Green","Illuminating Emerald","Green","Green Grass",210.01,361.55
81,79,36,817936,"verde militar","Military Green","коричневый","Brown","oliv","Olive","dark olive green","Dark Olive Green","墨綠色","Dark Green","verde","Green","짙은 녹색","Dark green","ダークオリーブグリーン","Dark olive green","Dark Olive Green","Green","Olive Green",337.58,306.24
8,185,31,818531,"verde","Green","зелень","- Greens","grün","Green","vert pomme","Apple Green","绿色","Green","verde","Green","녹색","Green","みどり","Green","Electric Forest","Green","Turtle Green",231.84,382.74
8,205,31,820531,"verde","Green","ярко-зеленый","Bright Green","Grün","Green","vert","Green","石灰","Lime","verde","Green","녹색","Green","若い緑","Young green","Wheatgrass Green","Green","Blinding Green",224.64,416.24
8,210,31,821031,"color verde","Green","зеленый","Green","gift-grün","Poison-Green","vert","Green","綠色","Green","verde chiaro","Green","연두색","Green","緑","Green","Flourescent Green","Green","Bright Green",217.95,426.66
8,216,90,821690,"verde esmeralda","Emerald Green","зеленый","Green","Grün","Green","vert","Green","绿","Green","verde","Green","녹색","Green","緑","Green","Greenish Turquoise","Lime","Electric Green",173.24,404.78
8,226,98,822698,"verde","Green","Зелёный","Green","Grün","Green","vert","Green","石灰","Lime","verde","Green","녹색","Green","パステル緑","Pastel green","Hot Pants Green","Mint","Bright Green",158.32,411.12
8,244,91,824491,"verde fresco brillante","Bright Fresh Green","Зеленый","Green","grün","Green","VERT","<Condition Percentage = ""0000""> Green </Condition>","军绿色","Army Green","verde","Green","밝고화려한연두색","Bright and brilliant green","ミントグリーン","Mint Green","Medium Spring Green","Lime","Electro Green",146.88,447.84
8,252,75,825275,"VERDE MANZANA","Green Apple","салатовый","Green","neongrün","Neon Green","vert Intense","Intense Green","粉绿色","Pale Green","verde","Green","밝은 녹색","Bright green","明るい緑","Bright green","Granny Smith Apple Green","Lime","Crayon Green",146.91,471.96
83,0,161,830161,"morado","Purple","фиолетовый","Violet","lila","Purple","violet","Purple","彩紫色","Color Purple","blu","Blue","보라색","Purple","青紫","Blue-violet","Dark Ghostly Purple","Purple","Bright Purple",318.8,171.78
83,146,6,831466,"verde","Green","бледный-зеленый","Pale-Green","grün","Green","vert","Green","草綠色","Grass Green","verde scuro","Dark Green","녹색","Green","緑","Green","Bright Forest Green","Green","Forest Green",318.85,385.28
83,245,7,832457,"verde brillante","Bright Green","салатовый","Green","Grün","Green","vert","Green","綠","Green","verde","Green","초록색","Green","緑","Green","Hawaiian Surfer Green","Lime","Electric Green",272.37,516.66
83,49,24,834924,"cafe","Coffee","темно-коричневый","Umber","braun","Brown","marron","Brown","棕色","Brown","marrone","Brown","갈색","Brown","茶色","Brown","Tree Bark Brown","Brown","Brown",359.67,292.03
84,110,0,841100,"verde oscuro","Dark Green","Зелёный","Green","mittelgrün","Medium Green","vert fonce","Dark Green:","绿色","Green","verde","Green","탁한 녹색","Muddy green","緑","Green","Blackened Green","Dull Green","Pea Soup Green",328.23,332.08
